"Number","CurrentPath","ArchiveTarget","TargetParentDirectory","TargetParentExists","CurrentPathExists","ArchiveTargetExists","RiskBucket","SourceRefFileCount","SourceRefFiles","ReplacementRule","RewriteHitCount","AgentBoardStaleRisk","AgentBoardSourceFiles","HumanNavigationRisk","HumanNavigationSourceFiles","DocsSourceFiles","ScriptsRefs","TestsRefs","OverwriteRisk","Blockers","CandidateAction","PostMoveValidationCommand"
"636","docs/v7_232_memory_suitability_decision_matrix_gate.md","docs/archive/phases/v7/v7_232_memory_suitability_decision_matrix_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_232_memory_suitability_decision_matrix_gate.md","docs/v7_232_memory_suitability_decision_matrix_gate.md -> docs/archive/phases/v7/v7_232_memory_suitability_decision_matrix_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_232_memory_suitability_decision_matrix_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"637","docs/v7_233_delivery_review_surface_package_gate.md","docs/archive/phases/v7/v7_233_delivery_review_surface_package_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_233_delivery_review_surface_package_gate.md -> docs/archive/phases/v7/v7_233_delivery_review_surface_package_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"638","docs/v7_234_product_image_workflow_runbook_gate.md","docs/archive/phases/v7/v7_234_product_image_workflow_runbook_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_234_product_image_workflow_runbook_gate.md -> docs/archive/phases/v7/v7_234_product_image_workflow_runbook_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"639","docs/v7_235_product_image_workflow_static_walkthrough_gate.md","docs/archive/phases/v7/v7_235_product_image_workflow_static_walkthrough_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_235_product_image_workflow_static_walkthrough_gate.md -> docs/archive/phases/v7/v7_235_product_image_workflow_static_walkthrough_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"640","docs/v7_236_product_image_workflow_A5_readiness_review_gate.md","docs/archive/phases/v7/v7_236_product_image_workflow_A5_readiness_review_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_236_product_image_workflow_A5_readiness_review_gate.md -> docs/archive/phases/v7/v7_236_product_image_workflow_A5_readiness_review_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"641","docs/v7_237_product_image_generation_authorization_draft_gate.md","docs/archive/phases/v7/v7_237_product_image_generation_authorization_draft_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_238_product_image_generation_authorization_draft_review_gate.md","docs/v7_237_product_image_generation_authorization_draft_gate.md -> docs/archive/phases/v7/v7_237_product_image_generation_authorization_draft_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_238_product_image_generation_authorization_draft_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"642","docs/v7_238_product_image_generation_authorization_draft_review_gate.md","docs/archive/phases/v7/v7_238_product_image_generation_authorization_draft_review_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_238_product_image_generation_authorization_draft_review_gate.md -> docs/archive/phases/v7/v7_238_product_image_generation_authorization_draft_review_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"643","docs/v7_239_product_image_generation_plan_draft_gate.md","docs/archive/phases/v7/v7_239_product_image_generation_plan_draft_gate.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/VALIDATION_LOG.md","docs/v7_239_product_image_generation_plan_draft_gate.md -> docs/archive/phases/v7/v7_239_product_image_generation_plan_draft_gate.md","1","True",".agent_board/VALIDATION_LOG.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"644","docs/v7_240_product_image_generation_plan_authorization_match_review_gate.md","docs/archive/phases/v7/v7_240_product_image_generation_plan_authorization_match_review_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_240_product_image_generation_plan_authorization_match_review_gate.md","docs/v7_240_product_image_generation_plan_authorization_match_review_gate.md -> docs/archive/phases/v7/v7_240_product_image_generation_plan_authorization_match_review_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_240_product_image_generation_plan_authorization_match_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"645","docs/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md","docs/archive/phases/v7/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","3",".agent_board/VALIDATION_LOG.md; docs/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md; docs/v7_242_product_image_authorization_activation_gap_review_gate.md","docs/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md -> docs/archive/phases/v7/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md","3","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_241_product_image_authorization_draft_plan_ref_alignment_gate.md; docs/v7_242_product_image_authorization_activation_gap_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"646","docs/v7_242_product_image_authorization_activation_gap_review_gate.md","docs/archive/phases/v7/v7_242_product_image_authorization_activation_gap_review_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_242_product_image_authorization_activation_gap_review_gate.md","docs/v7_242_product_image_authorization_activation_gap_review_gate.md -> docs/archive/phases/v7/v7_242_product_image_authorization_activation_gap_review_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_242_product_image_authorization_activation_gap_review_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"647","docs/v7_243_product_image_active_authorization_package_skeleton_gate.md","docs/archive/phases/v7/v7_243_product_image_active_authorization_package_skeleton_gate.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/VALIDATION_LOG.md; docs/v7_243_product_image_active_authorization_package_skeleton_gate.md","docs/v7_243_product_image_active_authorization_package_skeleton_gate.md -> docs/archive/phases/v7/v7_243_product_image_active_authorization_package_skeleton_gate.md","2","True",".agent_board/VALIDATION_LOG.md","False","","docs/v7_243_product_image_active_authorization_package_skeleton_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"648","docs/v7_51e_read_only_bridge_adapter_schema_validation_report.md","docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_report.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/v7_51e_read_only_bridge_adapter_schema_validation_report.md -> docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_report.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"649","docs/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml","docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml -> docs/archive/phases/v7/v7_51e_read_only_bridge_adapter_schema_validation_result.yaml","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"650","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md","docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md -> docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_report.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"651","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml","docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml -> docs/archive/phases/v7/v7_51f_read_only_bridge_adapter_security_gate_validation_result.yaml","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"652","docs/v7_51g_read_only_bridge_adapter_fixture_regression_report.md","docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_report.md","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/v7_51g_read_only_bridge_adapter_fixture_regression_report.md -> docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_report.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"653","docs/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml","docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml","docs\archive\phases\v7","True","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml -> docs/archive/phases/v7/v7_51g_read_only_bridge_adapter_fixture_regression_result.yaml","2","True",".agent_board/CHECKPOINT.md","False","","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"654","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs/archive/phases/v7/v7_51h_read_only_bridge_adapter_validation_closeout.md","docs\archive\phases\v7","True","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v7_51h_read_only_bridge_adapter_validation_closeout.md -> docs/archive/phases/v7/v7_51h_read_only_bridge_adapter_validation_closeout.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"655","docs/v8_003a_A4_8_safe_project_operator_rail_package.md","docs/archive/phases/v8/v8_003a_A4_8_safe_project_operator_rail_package.md","docs\archive\phases\v8","True","True","False","agent_board_plus_docs","3",".agent_board/HANDOFF.md; .agent_board/RUN_STATE.md; docs/v8_003a_A4_8_safe_project_operator_rail_package.md","docs/v8_003a_A4_8_safe_project_operator_rail_package.md -> docs/archive/phases/v8/v8_003a_A4_8_safe_project_operator_rail_package.md","3","True",".agent_board/HANDOFF.md; .agent_board/RUN_STATE.md","False","","docs/v8_003a_A4_8_safe_project_operator_rail_package.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
